gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Female,32,White,Never-married,HS-grad,United-States,Private,Other-service,228,<=50K
Female,32,White,Separated,HS-grad,United-States,Private,Other-service,237,<=50K
Female,32,White,Separated,10th,United-States,Private,Other-service,705,<=50K
Female,32,White,Separated,HS-grad,United-States,Private,Adm-clerical,1767,<=50K
Female,32,White,Never-married,HS-grad,Mexico,Private,Priv-house-serv,1902,<=50K
Female,32,White,Never-married,HS-grad,United-States,Private,Adm-clerical,2501,<=50K
Female,32,White,Divorced,HS-grad,United-States,Private,Other-service,3873,<=50K
Female,32,White,Never-married,HS-grad,United-States,Private,Other-service,5216,<=50K
Female,32,White,Divorced,HS-grad,United-States,Private,Other-service,5484,<=50K
Female,32,White,Married-spouse-absent,HS-grad,United-States,Private,Other-service,6328,<=50K
Female,32,White,Never-married,HS-grad,United-States,Private,Other-service,7879,<=50K
Female,32,White,Divorced,HS-grad,United-States,Private,Other-service,10393,<=50K
Female,32,White,Divorced,HS-grad,United-States,Private,Adm-clerical,11193,<=50K
Female,32,White,Never-married,HS-grad,United-States,Private,Transport-moving,11420,<=50K
Female,32,White,Divorced,HS-grad,United-States,Private,Adm-clerical,12170,<=50K
Female,32,White,Separated,9th,Mexico,Private,Other-service,12590,<=50K
Female,32,White,Never-married,7th-8th,Mexico,Private,Priv-house-serv,16037,<=50K
Female,32,White,Divorced,7th-8th,United-States,Private,Other-service,16328,<=50K
Female,32,White,Divorced,HS-grad,United-States,Private,Adm-clerical,17050,<=50K
Female,32,White,Never-married,HS-grad,United-States,Private,Adm-clerical,17060,<=50K
Female,32,White,Divorced,11th,United-States,Private,Other-service,18592,<=50K
Female,32,White,Never-married,HS-grad,United-States,Private,Adm-clerical,22925,<=50K
Female,32,White,Divorced,HS-grad,United-States,Private,Other-service,25183,<=50K
Female,32,White,Divorced,11th,United-States,Private,Other-service,25361,<=50K
Female,32,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Other-service,25981,<=50K
Female,32,White,Divorced,HS-grad,United-States,Private,Adm-clerical,27280,<=50K
Female,32,White,Separated,HS-grad,United-States,Private,Adm-clerical,29477,<=50K
