gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,48,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,278,>50K
Male,41,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,5540,<=50K
Male,44,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,6355,>50K
Male,49,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,11653,>50K
Male,49,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Adm-clerical,11708,>50K
Male,43,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,13886,>50K
Male,48,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,13957,>50K
Male,45,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,15154,<=50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,15745,>50K
Male,47,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,17011,>50K
Male,45,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,18071,>50K
Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,20753,>50K
Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,22653,>50K
Male,50,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Adm-clerical,23980,<=50K
Male,47,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,28398,>50K
Male,44,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,29699,<=50K
