gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Female,44,White,Divorced,HS-grad,United-States,Private,Adm-clerical,4384,<=50K
Female,44,White,Divorced,9th,United-States,Private,Other-service,5500,<=50K
Female,44,White,Separated,HS-grad,Puerto-Rico,Private,Adm-clerical,5908,<=50K
Female,44,White,Never-married,HS-grad,United-States,Private,Other-service,7084,<=50K
Female,44,White,Divorced,HS-grad,United-States,Private,Adm-clerical,9895,<=50K
Female,44,White,Separated,7th-8th,Peru,Private,Other-service,10512,<=50K
Female,44,White,Never-married,HS-grad,United-States,Private,Adm-clerical,12174,<=50K
Female,44,White,Divorced,HS-grad,United-States,Private,Adm-clerical,12846,<=50K
Female,44,White,Divorced,HS-grad,United-States,Private,Adm-clerical,13514,<=50K
Female,44,White,Divorced,HS-grad,United-States,Private,Adm-clerical,16017,<=50K
Female,44,White,Divorced,10th,United-States,Private,Adm-clerical,16275,<=50K
Female,44,White,Divorced,HS-grad,United-States,Private,Other-service,16326,<=50K
Female,44,White,Divorced,HS-grad,United-States,Private,Other-service,16677,<=50K
Female,44,White,Divorced,HS-grad,United-States,Private,Other-service,17645,<=50K
Female,44,White,Separated,HS-grad,United-States,Private,Other-service,20895,<=50K
Female,44,White,Divorced,12th,United-States,Private,Transport-moving,21991,<=50K
Female,44,White,Divorced,HS-grad,United-States,Private,Other-service,23137,<=50K
Female,44,White,Divorced,HS-grad,United-States,Private,Adm-clerical,23577,<=50K
Female,44,White,Never-married,11th,United-States,Private,Other-service,25670,<=50K
Female,44,White,Divorced,HS-grad,United-States,Private,Adm-clerical,27447,>50K
Female,44,White,Never-married,HS-grad,United-States,Private,Adm-clerical,28685,<=50K
