gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,46,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,378,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,1057,<=50K
Male,46,White,Married-civ-spouse,11th,United-States,Private,Machine-op-inspct,2520,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,2659,>50K
Male,46,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,3097,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,3391,>50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,3606,>50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,3902,>50K
Male,46,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,4122,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,4380,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,4625,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,5950,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,9087,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,9986,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,10266,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,10327,>50K
Male,46,White,Married-civ-spouse,9th,Guatemala,Private,Machine-op-inspct,13209,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Prof-specialty,13593,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,15090,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,15449,>50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,15779,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,16466,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,18900,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,19916,>50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,20225,>50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,20605,<=50K
Male,46,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,20780,>50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,22859,<=50K
Male,46,White,Married-civ-spouse,9th,United-States,Private,Machine-op-inspct,22895,<=50K
Male,46,White,Married-civ-spouse,HS-grad,Guatemala,Private,Machine-op-inspct,24302,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,25129,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,25565,>50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,25939,<=50K
Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,27578,>50K
