gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,35,White,Never-married,Some-college,United-States,Private,Sales,1815,<=50K
Male,34,White,Never-married,Some-college,United-States,Private,Sales,2331,<=50K
Male,31,White,Never-married,Some-college,United-States,Private,Sales,5597,<=50K
Male,33,White,Never-married,Some-college,United-States,Private,Sales,6637,<=50K
Male,32,White,Never-married,Some-college,United-States,Private,Sales,8925,<=50K
Male,35,White,Never-married,Some-college,United-States,Private,Sales,11126,<=50K
Male,32,White,Never-married,Some-college,United-States,Private,Sales,12046,<=50K
Male,35,White,Never-married,Some-college,United-States,Private,Sales,12458,<=50K
Male,34,White,Never-married,Some-college,United-States,Private,Sales,12627,<=50K
Male,31,White,Never-married,Some-college,United-States,Private,Sales,15399,<=50K
Male,32,White,Never-married,Some-college,United-States,Private,Sales,16072,<=50K
Male,35,White,Never-married,Some-college,United-States,Private,Sales,16878,<=50K
Male,33,White,Never-married,Some-college,United-States,Private,Sales,20397,<=50K
Male,35,White,Never-married,Some-college,United-States,Private,Sales,28837,<=50K
Male,33,White,Never-married,Some-college,United-States,Private,Sales,30023,<=50K
