gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,53,White,Married-civ-spouse,9th,United-States,Private,Handlers-cleaners,106,<=50K
Male,54,White,Married-civ-spouse,9th,United-States,Private,Exec-managerial,3879,>50K
Male,60,White,Married-civ-spouse,9th,United-States,Private,Sales,5210,<=50K
Male,49,White,Married-civ-spouse,9th,United-States,Private,Handlers-cleaners,6467,<=50K
Male,58,White,Married-civ-spouse,9th,United-States,Private,Handlers-cleaners,12064,>50K
Male,43,White,Married-civ-spouse,9th,Mexico,Private,Exec-managerial,13225,<=50K
Male,58,White,Married-civ-spouse,9th,United-States,Private,Handlers-cleaners,15799,<=50K
Male,51,White,Married-civ-spouse,9th,United-States,Private,Sales,21557,<=50K
Male,52,White,Married-civ-spouse,9th,United-States,Private,Handlers-cleaners,26397,<=50K
Male,56,White,Married-civ-spouse,9th,United-States,Private,Sales,29381,<=50K
