gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Female,42,White,Divorced,Masters,United-States,State-gov,Prof-specialty,1685,<=50K
Female,44,White,Never-married,Masters,United-States,State-gov,Prof-specialty,1706,<=50K
Female,41,White,Divorced,Masters,United-States,State-gov,Prof-specialty,2637,<=50K
Female,42,White,Divorced,Doctorate,United-States,State-gov,Prof-specialty,5072,>50K
Female,49,White,Divorced,Masters,United-States,State-gov,Prof-specialty,8981,<=50K
Female,50,White,Divorced,Masters,United-States,State-gov,Prof-specialty,9482,<=50K
Female,48,White,Divorced,Masters,United-States,State-gov,Prof-specialty,11344,<=50K
Female,41,White,Never-married,Masters,United-States,State-gov,Prof-specialty,12152,<=50K
Female,43,White,Separated,Doctorate,United-States,State-gov,Prof-specialty,14766,>50K
Female,53,White,Divorced,Masters,United-States,State-gov,Prof-specialty,21039,<=50K
Female,56,White,Divorced,Masters,United-States,State-gov,Prof-specialty,21704,<=50K
Female,54,White,Never-married,Masters,United-States,State-gov,Prof-specialty,21820,>50K
Female,57,White,Divorced,Doctorate,United-States,State-gov,Prof-specialty,24053,<=50K
Female,43,White,Never-married,Doctorate,United-States,State-gov,Prof-specialty,27368,<=50K
