gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,50,White,Never-married,Masters,United-States,State-gov,Prof-specialty,1659,<=50K
Male,47,White,Separated,Masters,United-States,State-gov,Prof-specialty,2574,<=50K
Male,48,White,Divorced,Masters,United-States,State-gov,Prof-specialty,4513,>50K
Male,41,White,Never-married,Masters,United-States,State-gov,Prof-specialty,8824,<=50K
Male,56,White,Divorced,Masters,United-States,State-gov,Prof-specialty,12453,<=50K
Male,51,White,Never-married,Masters,United-States,State-gov,Prof-specialty,17559,>50K
Male,42,White,Never-married,Masters,United-States,State-gov,Prof-specialty,22106,<=50K
Male,43,White,Never-married,Masters,United-States,State-gov,Prof-specialty,25372,<=50K
Male,41,White,Divorced,Masters,United-States,State-gov,Prof-specialty,28057,<=50K
Male,42,White,Divorced,Masters,United-States,State-gov,Prof-specialty,28151,<=50K
Male,48,White,Separated,Masters,United-States,State-gov,Prof-specialty,28860,<=50K
