gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,50,White,Married-civ-spouse,7th-8th,Ecuador,Private,Craft-repair,268,<=50K
Male,44,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,606,<=50K
Male,50,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,3183,<=50K
Male,48,White,Married-civ-spouse,7th-8th,Italy,Self-emp-not-inc,Craft-repair,4083,<=50K
Male,46,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,4122,<=50K
Male,43,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,4791,<=50K
Male,49,White,Married-civ-spouse,7th-8th,United-States,Private,Prof-specialty,5027,<=50K
Male,49,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,5227,<=50K
Male,50,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,7035,<=50K
Male,44,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,7048,<=50K
Male,49,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,7306,<=50K
Male,41,White,Married-civ-spouse,7th-8th,United-States,Self-emp-not-inc,Craft-repair,8147,<=50K
Male,49,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,9757,<=50K
Male,48,White,Married-civ-spouse,7th-8th,Dominican-Republic,Private,Craft-repair,12457,<=50K
Male,44,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,14165,<=50K
Male,45,White,Married-civ-spouse,7th-8th,United-States,Self-emp-not-inc,Craft-repair,15376,<=50K
Male,47,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,15542,<=50K
Male,50,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,15823,<=50K
Male,48,White,Married-civ-spouse,7th-8th,United-States,Self-emp-inc,Craft-repair,18615,>50K
Male,49,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,18639,<=50K
Male,42,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,18682,<=50K
Male,47,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,19712,<=50K
Male,49,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,20263,<=50K
Male,49,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,22039,<=50K
Male,43,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,24194,<=50K
Male,47,White,Married-civ-spouse,7th-8th,Mexico,Private,Craft-repair,24579,<=50K
Male,48,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,25676,<=50K
Male,48,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,27099,>50K
