gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,39,White,Never-married,Assoc-acdm,United-States,Federal-gov,Exec-managerial,153,<=50K
Male,33,White,Never-married,Some-college,United-States,Federal-gov,Exec-managerial,4598,<=50K
Male,38,White,Separated,Some-college,United-States,State-gov,Exec-managerial,5474,<=50K
Male,35,White,Never-married,Masters,United-States,Federal-gov,Exec-managerial,5707,>50K
Male,38,White,Never-married,Assoc-acdm,United-States,State-gov,Exec-managerial,10352,<=50K
Male,37,White,Separated,Some-college,United-States,Federal-gov,Exec-managerial,11714,>50K
Male,35,White,Separated,Bachelors,United-States,State-gov,Exec-managerial,14829,<=50K
Male,38,White,Never-married,Bachelors,United-States,State-gov,Exec-managerial,15464,<=50K
Male,32,White,Never-married,Some-college,United-States,Federal-gov,Exec-managerial,19590,<=50K
Male,33,White,Divorced,Assoc-acdm,United-States,Federal-gov,Exec-managerial,21339,>50K
Male,40,White,Divorced,Assoc-acdm,United-States,Local-gov,Exec-managerial,22265,>50K
Male,40,White,Never-married,Prof-school,United-States,Local-gov,Exec-managerial,24691,>50K
Male,38,White,Divorced,Assoc-voc,United-States,Local-gov,Exec-managerial,26594,<=50K
Male,40,White,Never-married,Some-college,United-States,Local-gov,Exec-managerial,27159,<=50K
Male,36,White,Divorced,Some-college,United-States,Local-gov,Handlers-cleaners,27727,<=50K
Male,35,White,Never-married,Bachelors,United-States,Federal-gov,Exec-managerial,28207,<=50K
Male,31,White,Never-married,Masters,United-States,Local-gov,Exec-managerial,28572,<=50K
