gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,110,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,142,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,276,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,525,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,561,<=50K
Male,22,White,Divorced,HS-grad,United-States,Private,Craft-repair,940,<=50K
Male,25,White,Divorced,HS-grad,United-States,Private,Craft-repair,1331,<=50K
Male,25,White,Divorced,HS-grad,United-States,Private,Craft-repair,1336,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,1713,<=50K
Male,22,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,2114,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,2140,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,2179,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,2536,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,2922,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,3338,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,3835,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,3847,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,3994,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,4101,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,4327,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,4633,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,5212,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,5508,<=50K
Male,23,White,Divorced,HS-grad,United-States,Private,Craft-repair,5582,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,5709,<=50K
Male,24,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,5925,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,6395,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,6743,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,7615,<=50K
Male,23,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,7653,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,7684,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,9045,<=50K
Male,21,White,Never-married,HS-grad,Mexico,Private,Craft-repair,9096,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,9847,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,10102,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,10163,<=50K
Male,23,White,Never-married,HS-grad,Columbia,Private,Craft-repair,10992,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,11053,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,11062,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,11237,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,11500,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,11624,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,11787,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,12184,<=50K
Male,24,White,Never-married,HS-grad,United-States,Self-emp-inc,Craft-repair,12404,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,12565,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,12660,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,12885,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,13051,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,13523,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,14131,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,14192,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,14382,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,14640,<=50K
Male,21,White,Never-married,HS-grad,Guatemala,Private,Craft-repair,14786,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,15189,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,15309,<=50K
Male,25,White,Separated,HS-grad,United-States,Private,Craft-repair,15342,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,15753,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,15950,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,16167,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,16412,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,16419,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,16459,<=50K
Male,25,White,Separated,HS-grad,United-States,Self-emp-not-inc,Craft-repair,16687,<=50K
Male,23,White,Divorced,HS-grad,United-States,Private,Craft-repair,17091,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,17238,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,17291,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,17381,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,18085,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,19111,<=50K
Male,23,White,Divorced,HS-grad,Ireland,Private,Craft-repair,19123,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,19452,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,19469,<=50K
Male,25,White,Separated,HS-grad,Mexico,Private,Craft-repair,19546,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,20010,<=50K
Male,23,White,Never-married,HS-grad,Puerto-Rico,Private,Craft-repair,20034,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,20113,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,20793,<=50K
Male,23,White,Never-married,HS-grad,Mexico,Private,Craft-repair,21385,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,21488,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,21507,<=50K
Male,21,White,Never-married,HS-grad,Mexico,Private,Craft-repair,21627,<=50K
Male,23,White,Separated,HS-grad,United-States,Private,Craft-repair,21757,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,22306,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,22468,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,23514,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,24198,<=50K
Male,23,White,Never-married,HS-grad,Outlying-US(Guam-USVI-etc),Private,Craft-repair,24449,<=50K
Male,24,White,Never-married,HS-grad,El-Salvador,Private,Craft-repair,24812,<=50K
Male,25,White,Never-married,HS-grad,Cuba,Private,Craft-repair,25541,<=50K
Male,24,White,Divorced,HS-grad,United-States,Self-emp-not-inc,Craft-repair,25562,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,26051,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,26200,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,26378,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,26911,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,27226,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,27581,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,27696,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,28137,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,28493,<=50K
Male,25,White,Divorced,HS-grad,United-States,Private,Craft-repair,29289,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,29756,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,29985,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Craft-repair,29995,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,30011,<=50K
