gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Female,62,White,Widowed,Some-college,United-States,Private,Exec-managerial,1739,<=50K
Female,63,White,Divorced,Some-college,United-States,Federal-gov,Exec-managerial,2064,<=50K
Female,63,White,Divorced,Some-college,United-States,Local-gov,Exec-managerial,4151,<=50K
Female,63,White,Divorced,Bachelors,United-States,Private,Exec-managerial,6399,<=50K
Female,65,White,Divorced,Some-college,United-States,Local-gov,Exec-managerial,7015,<=50K
Female,70,White,Widowed,Some-college,United-States,Private,Exec-managerial,7221,<=50K
Female,68,White,Widowed,Assoc-voc,United-States,Private,Exec-managerial,7549,<=50K
Female,63,White,Divorced,Masters,United-States,Private,Exec-managerial,9079,>50K
Female,64,White,Divorced,Some-college,United-States,Private,Exec-managerial,10082,<=50K
Female,70,White,Divorced,Bachelors,United-States,Self-emp-inc,Exec-managerial,11689,<=50K
Female,67,White,Never-married,Masters,United-States,Local-gov,Exec-managerial,12126,>50K
Female,65,White,Widowed,Some-college,United-States,Self-emp-not-inc,Exec-managerial,12292,<=50K
Female,64,White,Divorced,Bachelors,United-States,Private,Exec-managerial,13273,<=50K
Female,63,White,Divorced,Doctorate,United-States,Federal-gov,Exec-managerial,15984,>50K
Female,68,White,Divorced,Assoc-acdm,United-States,Private,Exec-managerial,17909,<=50K
Female,64,White,Widowed,Some-college,United-States,Private,Exec-managerial,18332,<=50K
Female,67,White,Divorced,Bachelors,United-States,Private,Exec-managerial,18483,<=50K
Female,61,White,Widowed,Masters,United-States,Self-emp-inc,Exec-managerial,18567,<=50K
Female,71,White,Never-married,Bachelors,United-States,Private,Exec-managerial,18963,<=50K
Female,68,White,Widowed,Some-college,United-States,Private,Exec-managerial,18991,<=50K
Female,61,White,Married-spouse-absent,Assoc-acdm,United-States,Self-emp-not-inc,Exec-managerial,19342,<=50K
Female,64,White,Widowed,Some-college,United-States,Private,Exec-managerial,20705,<=50K
Female,75,White,Widowed,Assoc-voc,United-States,Self-emp-not-inc,Exec-managerial,21397,<=50K
Female,65,White,Divorced,Assoc-voc,United-States,Private,Exec-managerial,21446,<=50K
Female,69,White,Widowed,Bachelors,United-States,Private,Exec-managerial,22434,<=50K
Female,64,White,Married-spouse-absent,Some-college,United-States,Private,Exec-managerial,23920,<=50K
Female,62,White,Divorced,Some-college,United-States,Private,Exec-managerial,24258,<=50K
Female,62,Black,Widowed,Assoc-voc,United-States,State-gov,Exec-managerial,24657,<=50K
Female,66,White,Divorced,Some-college,United-States,State-gov,Exec-managerial,28352,<=50K
