gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,25,Other,Married-spouse-absent,HS-grad,Mexico,Private,Farming-fishing,3075,<=50K
Male,31,Other,Divorced,HS-grad,United-States,State-gov,Protective-serv,4085,<=50K
Male,23,Other,Never-married,7th-8th,Mexico,Private,Farming-fishing,4333,<=50K
Male,37,Other,Married-spouse-absent,HS-grad,Mexico,Private,Farming-fishing,5562,<=50K
Male,29,Other,Never-married,12th,United-States,Private,Other-service,7540,<=50K
Male,28,Other,Never-married,HS-grad,United-States,Private,Transport-moving,17803,<=50K
Male,22,Other,Never-married,HS-grad,Puerto-Rico,Private,Other-service,20120,<=50K
Male,29,Other,Never-married,HS-grad,Dominican-Republic,Private,Transport-moving,21801,<=50K
Male,35,Other,Never-married,HS-grad,Puerto-Rico,Private,Farming-fishing,26893,<=50K
Male,29,Other,Divorced,HS-grad,United-States,Federal-gov,Adm-clerical,29002,<=50K
Male,28,Other,Never-married,HS-grad,Mexico,Private,Other-service,29299,<=50K
