gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,35,White,Married-civ-spouse,HS-grad,United-States,State-gov,Craft-repair,2594,<=50K
Male,32,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,3609,>50K
Male,33,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,6580,<=50K
Male,31,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Tech-support,6803,<=50K
Male,35,White,Married-civ-spouse,HS-grad,Cuba,Local-gov,Craft-repair,7882,>50K
Male,35,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,7906,>50K
Male,35,White,Married-civ-spouse,HS-grad,United-States,State-gov,Craft-repair,8540,>50K
Male,33,White,Married-civ-spouse,HS-grad,United-States,State-gov,Craft-repair,8581,<=50K
Male,32,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,9051,<=50K
Male,33,White,Married-civ-spouse,HS-grad,United-States,State-gov,Craft-repair,12258,>50K
Male,34,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,16245,<=50K
Male,33,White,Married-civ-spouse,HS-grad,United-States,State-gov,Tech-support,16428,<=50K
Male,32,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,17281,<=50K
Male,32,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Tech-support,19137,<=50K
Male,31,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,20774,>50K
Male,35,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,21224,<=50K
Male,31,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,21852,<=50K
Male,32,White,Married-civ-spouse,HS-grad,United-States,State-gov,Craft-repair,23574,>50K
Male,35,White,Married-civ-spouse,HS-grad,United-States,State-gov,Craft-repair,23793,<=50K
Male,33,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Craft-repair,24825,<=50K
Male,35,White,Married-civ-spouse,HS-grad,United-States,State-gov,Craft-repair,24850,<=50K
Male,35,White,Married-civ-spouse,HS-grad,United-States,State-gov,Craft-repair,25013,>50K
Male,34,White,Married-civ-spouse,HS-grad,United-States,State-gov,Tech-support,28539,>50K
Male,34,White,Married-civ-spouse,HS-grad,El-Salvador,Local-gov,Prof-specialty,29492,<=50K
