gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Female,35,Black,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,509,<=50K
Female,39,Black,Married-civ-spouse,9th,United-States,Private,Other-service,1310,<=50K
Female,39,Black,Married-civ-spouse,HS-grad,Dominican-Republic,Self-emp-not-inc,Sales,2272,>50K
Female,32,Black,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,4736,<=50K
Female,40,Black,Married-civ-spouse,10th,United-States,Private,Other-service,5909,<=50K
Female,24,Black,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,6271,<=50K
Female,39,Black,Married-civ-spouse,HS-grad,United-States,Private,Other-service,6578,<=50K
Female,35,Black,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,6629,<=50K
Female,39,Black,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,7578,<=50K
Female,25,Black,Married-civ-spouse,10th,United-States,Private,Protective-serv,8137,<=50K
Female,37,Black,Married-civ-spouse,9th,United-States,Private,Machine-op-inspct,11139,<=50K
Female,32,Black,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,11862,<=50K
Female,33,Black,Married-civ-spouse,HS-grad,United-States,Private,Tech-support,13040,<=50K
Female,40,Black,Married-civ-spouse,HS-grad,United-States,Private,Other-service,13835,<=50K
Female,27,Black,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,15099,>50K
Female,38,Black,Married-civ-spouse,HS-grad,United-States,State-gov,Adm-clerical,18093,<=50K
Female,39,Black,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,19234,<=50K
Female,38,Black,Married-civ-spouse,9th,Haiti,Private,Other-service,19325,<=50K
Female,35,Black,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,20577,>50K
Female,39,Black,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,22644,<=50K
Female,29,Black,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,22984,<=50K
Female,34,Black,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,24611,<=50K
Female,35,Black,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,25445,<=50K
Female,27,Black,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,25656,<=50K
Female,30,Black,Married-civ-spouse,11th,United-States,Private,Other-service,28506,<=50K
Female,28,Black,Married-civ-spouse,9th,United-States,Private,Protective-serv,29283,<=50K
Female,28,Black,Married-civ-spouse,HS-grad,United-States,Private,Other-service,29450,<=50K
Female,31,Black,Married-civ-spouse,HS-grad,United-States,Private,Other-service,30036,<=50K
