gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Female,38,White,Divorced,Some-college,United-States,Private,Tech-support,3501,<=50K
Female,39,White,Divorced,Some-college,Poland,Private,Tech-support,7831,<=50K
Female,36,White,Divorced,Bachelors,United-States,Private,Tech-support,8571,<=50K
Female,40,White,Divorced,Some-college,United-States,Private,Tech-support,16008,<=50K
Female,36,White,Never-married,Some-college,United-States,Private,Tech-support,20600,<=50K
Female,37,White,Divorced,Some-college,United-States,Private,Tech-support,21247,<=50K
Female,37,White,Never-married,Some-college,United-States,Private,Tech-support,24000,<=50K
Female,37,White,Never-married,Bachelors,United-States,Private,Tech-support,24540,<=50K
Female,38,White,Never-married,Bachelors,United-States,Private,Tech-support,25428,<=50K
Female,36,White,Divorced,Some-college,United-States,Private,Tech-support,25841,<=50K
Female,37,White,Divorced,Some-college,United-States,Private,Tech-support,26581,<=50K
Female,40,White,Never-married,Some-college,United-States,Private,Tech-support,27681,>50K
Female,39,White,Divorced,Bachelors,United-States,Private,Tech-support,29521,<=50K
