gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Female,27,White,Never-married,Some-college,United-States,Private,Sales,131,<=50K
Female,28,White,Never-married,Some-college,United-States,Private,Sales,1843,<=50K
Female,29,White,Separated,Some-college,United-States,Private,Sales,3255,<=50K
Female,26,White,Never-married,Some-college,United-States,Private,Sales,4257,<=50K
Female,26,White,Never-married,Some-college,United-States,Private,Sales,4780,<=50K
Female,30,White,Never-married,Some-college,United-States,Private,Sales,7216,<=50K
Female,29,White,Never-married,Some-college,United-States,Private,Sales,8565,<=50K
Female,29,White,Divorced,Some-college,United-States,Private,Sales,10112,<=50K
Female,29,White,Never-married,Some-college,United-States,Private,Sales,10277,<=50K
Female,30,White,Never-married,Some-college,United-States,Private,Sales,11792,<=50K
Female,28,White,Never-married,Some-college,United-States,Private,Sales,11829,<=50K
Female,27,White,Divorced,Some-college,Peru,Private,Sales,12045,<=50K
Female,28,White,Divorced,Some-college,United-States,Private,Sales,15326,<=50K
Female,30,White,Never-married,Some-college,El-Salvador,Private,Sales,16884,<=50K
Female,26,White,Never-married,Some-college,United-States,Private,Sales,17747,<=50K
Female,27,White,Separated,Some-college,United-States,Self-emp-inc,Sales,17831,<=50K
Female,26,White,Separated,Some-college,United-States,Private,Sales,18392,<=50K
Female,29,White,Never-married,Some-college,United-States,Private,Sales,20709,<=50K
Female,27,White,Never-married,Some-college,United-States,Private,Sales,21280,<=50K
Female,29,White,Never-married,Some-college,United-States,Private,Sales,21843,<=50K
Female,29,White,Never-married,Some-college,United-States,Private,Sales,22212,<=50K
Female,28,White,Never-married,Some-college,United-States,Private,Sales,24746,<=50K
Female,27,White,Never-married,Some-college,United-States,Private,Sales,25971,<=50K
Female,26,White,Never-married,Some-college,United-States,Private,Sales,26244,<=50K
Female,26,White,Never-married,Some-college,United-States,Private,Sales,26610,<=50K
Female,26,White,Never-married,Some-college,United-States,Private,Sales,28648,<=50K
Female,27,White,Married-spouse-absent,Some-college,United-States,Private,Sales,28947,<=50K
