gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,22,Black,Married-civ-spouse,Some-college,United-States,State-gov,Other-service,32,<=50K
Male,33,Black,Married-civ-spouse,Bachelors,United-States,State-gov,Adm-clerical,2610,<=50K
Male,40,Black,Married-civ-spouse,Assoc-voc,United-States,State-gov,Other-service,4716,<=50K
Male,33,Black,Married-civ-spouse,Masters,United-States,State-gov,Protective-serv,6757,<=50K
Male,38,Black,Married-civ-spouse,Bachelors,United-States,State-gov,Protective-serv,12675,<=50K
Male,34,Black,Married-civ-spouse,Some-college,United-States,State-gov,Prof-specialty,18954,>50K
Male,26,Black,Married-civ-spouse,Bachelors,United-States,State-gov,Exec-managerial,21249,>50K
Male,25,Black,Married-civ-spouse,Some-college,United-States,State-gov,Adm-clerical,21496,<=50K
Male,28,Black,Married-civ-spouse,Masters,Jamaica,State-gov,Exec-managerial,27320,<=50K
Male,27,Black,Married-civ-spouse,Some-college,United-States,State-gov,Exec-managerial,28289,>50K
