gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,41,White,Married-civ-spouse,Assoc-voc,United-States,State-gov,Craft-repair,45,<=50K
Male,58,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,175,>50K
Male,43,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,677,<=50K
Male,46,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,689,<=50K
Male,41,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,1211,>50K
Male,49,White,Married-civ-spouse,Some-college,United-States,State-gov,Prof-specialty,1877,<=50K
Male,47,White,Married-civ-spouse,Some-college,United-States,State-gov,Prof-specialty,1957,<=50K
Male,58,Asian-Pac-Islander,Married-civ-spouse,Doctorate,India,State-gov,Prof-specialty,2350,<=50K
Male,52,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,2415,<=50K
Male,55,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,2463,>50K
Male,51,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,2774,>50K
Male,53,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,3284,>50K
Male,44,Black,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,3352,>50K
Male,52,White,Married-civ-spouse,Doctorate,Iran,State-gov,Prof-specialty,4063,>50K
Male,53,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,4100,>50K
Male,57,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,4159,>50K
Male,43,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,4942,<=50K
Male,44,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,5077,>50K
Male,47,White,Married-civ-spouse,Some-college,United-States,State-gov,Craft-repair,5238,>50K
Male,58,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,5799,>50K
Male,44,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,6203,>50K
Male,44,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,6473,>50K
Male,42,Asian-Pac-Islander,Married-civ-spouse,Prof-school,India,State-gov,Prof-specialty,6690,>50K
Male,54,Asian-Pac-Islander,Married-civ-spouse,Masters,India,State-gov,Prof-specialty,6716,>50K
Male,49,White,Married-civ-spouse,Some-college,United-States,State-gov,Machine-op-inspct,7259,>50K
Male,48,White,Married-civ-spouse,Some-college,United-States,State-gov,Craft-repair,7398,>50K
Male,43,White,Married-civ-spouse,Prof-school,United-States,State-gov,Prof-specialty,7680,>50K
Male,44,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,7813,>50K
Male,47,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,8055,>50K
Male,47,White,Married-civ-spouse,Assoc-voc,United-States,State-gov,Tech-support,8093,>50K
Male,47,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,8207,>50K
Male,41,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,8640,>50K
Male,45,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,8856,>50K
Male,56,Asian-Pac-Islander,Married-civ-spouse,Doctorate,China,State-gov,Prof-specialty,9091,<=50K
Male,41,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,9231,<=50K
Male,45,White,Married-civ-spouse,Some-college,United-States,State-gov,Prof-specialty,9350,>50K
Male,49,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,9740,>50K
Male,50,White,Married-civ-spouse,Some-college,United-States,State-gov,Craft-repair,9894,<=50K
Male,43,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,9988,>50K
Male,47,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,10210,>50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,10952,>50K
Male,44,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,11020,>50K
Male,47,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,11332,>50K
Male,41,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,11363,>50K
Male,44,Black,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,11447,>50K
Male,50,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,11460,>50K
Male,56,Black,Married-civ-spouse,Assoc-voc,United-States,State-gov,Craft-repair,11539,>50K
Male,47,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,11760,>50K
