gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Female,36,White,Widowed,HS-grad,United-States,Private,Other-service,137,<=50K
Female,40,White,Never-married,HS-grad,United-States,Private,Other-service,452,<=50K
Female,39,White,Divorced,HS-grad,United-States,Private,Other-service,470,<=50K
Female,36,White,Separated,HS-grad,United-States,Self-emp-not-inc,Other-service,507,<=50K
Female,36,White,Never-married,HS-grad,United-States,Private,Other-service,700,<=50K
Female,40,White,Never-married,HS-grad,United-States,Private,Adm-clerical,1285,<=50K
Female,38,White,Divorced,HS-grad,United-States,Private,Other-service,1355,<=50K
Female,37,White,Divorced,HS-grad,United-States,Private,Other-service,1542,<=50K
Female,37,White,Divorced,HS-grad,United-States,Private,Adm-clerical,1610,<=50K
Female,40,White,Married-spouse-absent,HS-grad,United-States,Private,Other-service,2653,<=50K
Female,40,White,Separated,HS-grad,United-States,Private,Adm-clerical,2674,<=50K
Female,40,White,Separated,HS-grad,United-States,Private,Other-service,3012,<=50K
Female,37,White,Divorced,HS-grad,United-States,Private,Adm-clerical,3031,<=50K
Female,39,White,Divorced,HS-grad,United-States,Private,Adm-clerical,3052,<=50K
Female,40,White,Separated,HS-grad,United-States,Private,Other-service,3067,<=50K
Female,40,White,Never-married,HS-grad,United-States,Private,Other-service,3523,<=50K
Female,37,White,Divorced,HS-grad,United-States,Private,Adm-clerical,3685,<=50K
Female,37,White,Divorced,HS-grad,Peru,Private,Other-service,3747,<=50K
Female,38,White,Divorced,HS-grad,United-States,Private,Adm-clerical,3793,<=50K
Female,36,White,Divorced,HS-grad,United-States,Private,Adm-clerical,4187,<=50K
Female,36,White,Divorced,HS-grad,United-States,Private,Other-service,5157,<=50K
Female,40,White,Separated,HS-grad,United-States,Private,Adm-clerical,5220,<=50K
Female,39,White,Never-married,HS-grad,United-States,Private,Other-service,5611,<=50K
Female,36,White,Divorced,11th,United-States,Private,Other-service,5697,<=50K
Female,37,White,Never-married,12th,United-States,Private,Other-service,5874,<=50K
Female,37,White,Separated,9th,Mexico,Private,Priv-house-serv,5881,<=50K
Female,40,White,Divorced,9th,United-States,Private,Other-service,5892,<=50K
Female,36,White,Divorced,10th,United-States,Private,Other-service,6439,<=50K
Female,40,White,Divorced,HS-grad,United-States,Private,Adm-clerical,6450,<=50K
Female,38,White,Divorced,HS-grad,United-States,Private,Adm-clerical,6478,<=50K
