gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,36,White,Never-married,Masters,United-States,Federal-gov,Prof-specialty,396,<=50K
Male,30,White,Never-married,Bachelors,United-States,Federal-gov,Prof-specialty,2500,>50K
Male,26,White,Never-married,Some-college,United-States,Federal-gov,Craft-repair,3485,<=50K
Male,37,White,Never-married,Some-college,United-States,Federal-gov,Craft-repair,3517,<=50K
Male,24,White,Never-married,Bachelors,United-States,Federal-gov,Prof-specialty,3624,<=50K
Male,39,White,Never-married,Prof-school,United-States,Federal-gov,Prof-specialty,4104,>50K
Male,22,White,Never-married,Bachelors,United-States,Federal-gov,Tech-support,5887,<=50K
Male,34,White,Never-married,Some-college,United-States,Federal-gov,Craft-repair,5917,<=50K
Male,29,White,Never-married,Bachelors,United-States,Federal-gov,Prof-specialty,6933,<=50K
Male,26,White,Never-married,Bachelors,United-States,Federal-gov,Tech-support,7900,<=50K
Male,26,White,Never-married,Masters,United-States,Federal-gov,Prof-specialty,8556,<=50K
Male,23,White,Never-married,Bachelors,United-States,Federal-gov,Prof-specialty,12393,<=50K
Male,22,White,Never-married,Bachelors,United-States,Federal-gov,Prof-specialty,14729,<=50K
Male,25,White,Never-married,Bachelors,United-States,Federal-gov,Tech-support,14915,<=50K
Male,40,White,Never-married,Masters,United-States,Federal-gov,Prof-specialty,14950,<=50K
Male,30,White,Never-married,Bachelors,United-States,Federal-gov,Prof-specialty,19240,<=50K
Male,23,White,Never-married,Bachelors,United-States,Federal-gov,Prof-specialty,20168,<=50K
Male,31,White,Never-married,Assoc-voc,United-States,Federal-gov,Prof-specialty,21434,<=50K
Male,30,White,Never-married,Some-college,United-States,Federal-gov,Craft-repair,23719,<=50K
Male,26,White,Never-married,Assoc-voc,Japan,Federal-gov,Craft-repair,25171,<=50K
Male,39,White,Never-married,Assoc-acdm,United-States,Federal-gov,Prof-specialty,25866,>50K
Male,31,White,Never-married,Some-college,United-States,Federal-gov,Tech-support,26348,<=50K
Male,31,White,Separated,Bachelors,United-States,Federal-gov,Prof-specialty,29806,<=50K
Male,28,White,Never-married,Bachelors,United-States,Federal-gov,Prof-specialty,29999,<=50K
