gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,24,White,Never-married,Assoc-voc,United-States,Private,Exec-managerial,2084,<=50K
Male,25,White,Never-married,Assoc-acdm,United-States,Self-emp-inc,Sales,3684,<=50K
Male,25,White,Never-married,Assoc-acdm,United-States,Private,Exec-managerial,3732,<=50K
Male,25,White,Never-married,Assoc-voc,United-States,Private,Sales,4181,<=50K
Male,25,White,Never-married,Assoc-acdm,United-States,Private,Handlers-cleaners,4713,<=50K
Male,21,White,Never-married,Assoc-voc,United-States,Private,Exec-managerial,5838,<=50K
Male,25,White,Never-married,Assoc-voc,United-States,Private,Sales,6016,>50K
Male,25,White,Never-married,Assoc-acdm,United-States,Private,Sales,6569,<=50K
Male,23,White,Never-married,Assoc-acdm,United-States,Private,Sales,7162,<=50K
Male,21,White,Never-married,Assoc-acdm,United-States,Private,Sales,9032,<=50K
Male,22,White,Never-married,Assoc-acdm,United-States,Private,Exec-managerial,9893,<=50K
Male,23,White,Never-married,Assoc-voc,United-States,Private,Sales,10685,<=50K
Male,24,White,Never-married,Assoc-acdm,United-States,Private,Sales,11883,<=50K
Male,22,White,Never-married,Assoc-acdm,United-States,Private,Handlers-cleaners,12019,<=50K
Male,24,White,Never-married,Assoc-acdm,United-States,Private,Handlers-cleaners,12952,<=50K
Male,24,White,Never-married,Assoc-voc,United-States,Private,Sales,13656,<=50K
Male,25,White,Never-married,Assoc-acdm,United-States,Self-emp-not-inc,Sales,17850,<=50K
Male,23,White,Never-married,Assoc-acdm,United-States,Private,Sales,17900,<=50K
Male,23,White,Never-married,Assoc-voc,United-States,Private,Exec-managerial,18667,<=50K
Male,24,White,Never-married,Assoc-acdm,United-States,Private,Exec-managerial,20005,<=50K
Male,24,White,Never-married,Assoc-acdm,United-States,Private,Sales,20061,<=50K
Male,22,White,Never-married,Assoc-acdm,United-States,Private,Handlers-cleaners,23416,<=50K
Male,23,White,Never-married,Assoc-acdm,United-States,Private,Handlers-cleaners,23606,<=50K
Male,21,White,Never-married,Assoc-acdm,United-States,Private,Handlers-cleaners,24046,<=50K
Male,24,White,Never-married,Assoc-acdm,United-States,Private,Handlers-cleaners,24649,<=50K
Male,23,White,Never-married,Assoc-acdm,United-States,Private,Sales,25239,<=50K
Male,24,White,Never-married,Assoc-acdm,United-States,Private,Exec-managerial,25799,<=50K
Male,22,White,Never-married,Assoc-voc,United-States,Private,Exec-managerial,26982,<=50K
Male,25,White,Never-married,Assoc-acdm,United-States,Private,Handlers-cleaners,29286,<=50K
