gender,age,race,marital-status,education,native-country,workclass,occupation,ID,income
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,55,<=50K
Male,26,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,244,<=50K
Male,26,White,Married-civ-spouse,9th,Portugal,Self-emp-not-inc,Craft-repair,332,<=50K
Male,28,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,338,<=50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,536,<=50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,813,<=50K
Male,28,White,Married-civ-spouse,HS-grad,United-States,Private,Tech-support,827,<=50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,1048,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,1158,<=50K
Male,28,White,Married-civ-spouse,11th,United-States,Self-emp-inc,Craft-repair,1374,>50K
Male,30,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,1467,<=50K
Male,26,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,1543,<=50K
Male,28,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,1886,>50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,2277,<=50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,2287,<=50K
Male,28,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,2369,<=50K
Male,27,White,Married-civ-spouse,11th,United-States,Self-emp-not-inc,Craft-repair,2418,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Tech-support,2679,>50K
Male,28,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,2779,<=50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,2885,<=50K
Male,30,White,Married-civ-spouse,HS-grad,Germany,Private,Craft-repair,3073,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,3232,<=50K
Male,30,White,Married-civ-spouse,9th,United-States,Private,Craft-repair,3425,<=50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,3434,<=50K
Male,28,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,3490,<=50K
Male,28,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,3610,<=50K
Male,28,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,3668,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Tech-support,3947,>50K
Male,27,White,Married-civ-spouse,HS-grad,Canada,Private,Machine-op-inspct,4020,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,4024,<=50K
Male,30,White,Married-civ-spouse,12th,United-States,Private,Craft-repair,4240,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,4262,<=50K
Male,27,White,Married-civ-spouse,10th,United-States,Self-emp-not-inc,Craft-repair,4310,<=50K
Male,30,White,Married-civ-spouse,HS-grad,Ireland,Private,Machine-op-inspct,4363,>50K
Male,29,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,4469,<=50K
Male,28,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,4475,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,4739,>50K
Male,26,White,Married-civ-spouse,9th,United-States,Private,Craft-repair,4745,<=50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Craft-repair,4762,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,4812,<=50K
Male,28,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,4897,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,4924,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,5030,>50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,5088,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,5199,>50K
Male,28,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,5261,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,5401,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,5415,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,5512,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,5532,>50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,5533,<=50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,5653,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,5796,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,6125,>50K
